,system,ff,guest_type,total,bond,ang,dih,v14,e14,ele,vdw,total_sem,bond_sem,ang_sem,dih_sem,v14_sem,e14_sem,ele_sem,vdw_sem
140,b-mo4-s,smirnoff,aliphatic_carboxylates,-2.7967734100311645,-0.8636463569165542,-3.212980766282314,7.9117220613734105,0.38491442610364857,2.541259576735456,-4.4080619922460755,-5.149980358775792,0.611337326141544,0.1371523156854862,0.5283107999753506,1.3186243236923414,0.3041664693143205,0.7999403023537026,1.131775864285152,0.2067943149803131
141,b-mo4-s,bgbg_tip3p,aliphatic_carboxylates,-0.8498527002520859,-1.084526155153604,-4.5060119188764105,11.20989796039143,0.8226164802518241,2.8860629081392517,-5.683685828720627,-4.4942061462857055,0.38241761634623556,0.0748802759989153,0.3335983336771372,0.750726705996643,0.051496367581658445,0.24977744103272756,0.40114720506510076,0.15262075651987442
142,b-mo3-p,smirnoff,aliphatic_carboxylates,-2.989673002011841,-0.9575582001671776,-4.305886525276051,9.478388154638111,0.1424035414440752,2.3802885202226207,-4.881495643698145,-4.8458128491683965,0.9669550262478201,0.12275202188329784,0.6201641249500746,1.4951124070563975,0.32885707733596015,1.3894374136537104,1.8560526666506154,0.3691989973799145
143,b-mo3-p,bgbg_tip3p,aliphatic_carboxylates,-1.132121872076823,-1.1847314494094903,-4.827683711480518,11.472255046489977,0.8368557345517047,2.737415265579102,-5.446914766365808,-4.719317991448861,0.30655081592322325,0.03973362007955454,0.1980914235425928,0.48590939622977014,0.039657073124099294,0.2388462477238338,0.4605863092349499,0.1815036439899897
144,b-mp3-s,smirnoff,aliphatic_carboxylates,-0.6597655233963451,-0.7609181134683993,-3.130610448631586,8.220767075073155,0.47535469880539694,2.4920847293376482,-3.6296116178309603,-4.326831846689856,0.7538857991772309,0.161023077496037,0.6136719493939237,1.494708472629565,0.24431444944114744,1.1023361252823516,1.6144937577611584,0.2987381655986109
145,b-mp3-s,bgbg_tip3p,aliphatic_carboxylates,0.6541097554836597,-1.1126722003714278,-4.848509680392198,12.205149019730783,0.6922152396361341,3.9203960329784877,-5.568932353580749,-4.633536302501398,0.5881135274563248,0.10866195811892193,0.5501963009738636,1.310980287759331,0.06687744516570371,0.3912618506842985,0.6075620633180078,0.20499315946780436
146,b-mp4-s,smirnoff,aliphatic_carboxylates,-3.045620618653629,-0.8726724869142828,-3.6643773800541197,8.101725720783406,-0.2849807565300182,1.9918106640423048,-3.914926092551468,-4.402200287427149,0.8450727151189605,0.06698590800763389,0.7555816302042312,0.9253329660800315,0.31661017551053394,0.9310106501062142,1.39878461534097,0.4801261106241445
147,b-mp4-s,bgbg_tip3p,aliphatic_carboxylates,0.9593897463018948,-0.8796096582408239,-3.5776187407607694,9.81996994598532,0.8789411018341085,3.5974241799467563,-4.850017763845244,-4.029699318625262,0.6571288678013106,0.12030802144209532,0.5533328067195152,0.9789444997082148,0.21581491250226995,0.6576073288433298,0.6601371306344075,0.4062543820884767
148,b-mp4-p,smirnoff,aliphatic_carboxylates,-1.6403817831997003,-1.1133141573823693,-5.149369208366153,11.297080060378903,0.09516563678386092,2.4118514344261257,-4.3962111682703835,-4.785584380769251,0.9857261086375159,0.1416627584730762,0.7196190879304813,1.6673486084526898,0.3581695900199596,1.1738038759602527,1.3035396181888774,0.26891227417879976
149,b-mp4-p,bgbg_tip3p,aliphatic_carboxylates,-0.5534841970002162,-0.8551360591917287,-3.7345846382438594,8.748253151208331,0.5918056998657093,2.615041890569273,-3.886731100083125,-4.032133141161921,0.4340420787530272,0.14622964061247684,0.6477533643675794,1.539862000678424,0.09413608954427681,0.5089459965113701,0.8834268416753107,0.42269410633541393
150,b-mp3-p,smirnoff,aliphatic_carboxylates,-2.05660851353241,-0.25041978013263133,-1.0648117859391277,2.449446913079896,0.19592790145371453,1.4844672663574556,-1.9973927506762266,-2.873826277681019,0.9469211367108908,0.2071913116697265,1.0083033597523767,2.343341472337568,0.41835697984767,1.9860581227676664,2.431649717987907,0.21768508461471986
151,b-mp3-p,bgbg_tip3p,aliphatic_carboxylates,0.7502683821912797,-0.7515955246977626,-3.053163209492368,7.741062121731716,0.605658804482303,1.6879992385137257,-1.842797483845061,-3.6368955644779817,0.5700691198597221,0.11226468724425195,0.5973774615716122,1.1084278817596749,0.07583766625492647,0.6279839017810728,1.0488766878032736,0.37097386683040756
152,b-oam-s,smirnoff,aliphatic_ammoniums,1.1005278552911477,-1.3415879969280127,-5.969829935223018,13.034805850213985,0.7573995262818087,3.1572903235544345,-5.730239863725728,-2.80731004886502,0.40817674018440486,0.05548457307047233,0.2848476847679851,0.687346413018094,0.2732761971534238,0.7650155592572806,1.1014497642693502,0.12524351207945503
153,b-oam-s,bgbg_tip3p,aliphatic_ammoniums,2.6647972711289185,-1.325609520440885,-5.624806759934415,12.828833932270697,1.1219964799993605,2.8865267506595274,-4.024228184949607,-3.1979154264786303,0.3986454015725838,0.045984907042375935,0.19684664303768715,0.4969271687196923,0.03404769655933571,0.18641558350587817,0.6018811109115805,0.16094054942919972
154,b-pb3-s,smirnoff,aliphatic_carboxylates,-1.7363862734491704,-0.9900488197936497,-3.1854576492279136,7.993026965218576,-0.3097504796931716,-1.4240019877915984,0.30260826273297425,-4.122762564877576,1.1236033167727084,0.21636498637616824,1.0577919623173209,2.550886988646494,0.5519055069793528,1.936715163399764,2.7380436578898286,0.4016928935975571
155,b-pb3-s,bgbg_tip3p,aliphatic_carboxylates,1.7807164579426171,-1.2419865604303482,-5.177520613627138,13.034116178479024,0.9650821993149847,2.345581554727346,-4.243198691387079,-3.901357609160641,0.3731458388261394,0.07932063021341,0.4224388546584804,0.9698887851154184,0.04468306508352874,0.38291674405504306,0.8153868902056429,0.1938885381116461
156,b-pb3-p,smirnoff,aliphatic_carboxylates,-0.9888342150770768,-0.40532559290122805,-1.9920206352682186,3.905198282340848,0.2167956025503912,1.2776701118223173,-0.9744544548484555,-3.0166975287838795,0.6895770937539083,0.3281652372773032,1.5670299577964406,3.2186827534081246,0.30865775769847476,1.3314546734216781,1.5478696597621775,0.8091119305451371
157,b-pb3-p,bgbg_tip3p,aliphatic_carboxylates,1.7599706183791568,-1.2588301500103825,-5.594936522437976,12.35645586447626,0.5030748033867667,3.5306905689965333,-3.3070621607766952,-4.469421785260238,0.8064436739041109,0.14707309025623733,0.7479450635666066,1.7667742374672974,0.2912773838807068,1.0669624827999333,1.413953045235096,0.398861834510166
158,b-oam-p,smirnoff,aliphatic_ammoniums,0.738524422973569,-1.1056656220076846,-5.286793658020784,10.671640236450713,0.5533948971088591,3.4592759742434964,-4.844481337859179,-2.7088460669419874,0.8263429111965918,0.12504706294859794,0.6072987264517331,1.4789511276024072,0.16695228510322283,0.6805421851551268,0.8541090870668975,0.2714916245623493
159,b-oam-p,bgbg_tip3p,aliphatic_ammoniums,2.645278311254515,-1.3210173291540386,-5.593405317051648,12.7710136413464,0.757892062372008,3.7721505152529744,-4.401056113016239,-3.3402991484817903,0.9248673385959291,0.08692557270628634,0.535130445643613,1.318384710401299,0.24010616158860035,0.37533976193965046,0.6555959382018225,0.14842964941157147
160,b-pb4-s,smirnoff,aliphatic_carboxylates,0.034391712473734515,-1.1926126147794491,-5.175728359826948,11.899615960565143,0.636941672441111,2.714077792250123,-3.9789984808376175,-4.8689042573573715,0.7445155692279333,0.09618059203433624,0.5012951697041398,1.130493975398982,0.2284697081699654,0.735247810033586,0.9001641651511906,0.1980264362626431
161,b-pb4-s,bgbg_tip3p,aliphatic_carboxylates,-1.4184242445553537,-1.0547421925433937,-3.925462204944253,9.134541193149687,-0.06141896934677504,0.31457228540159576,-1.5833182678034063,-4.242596088455684,0.8606386380825286,0.09066359907053657,0.48540513013942216,1.1459650029981974,0.3872980408552369,1.3372911600167807,1.4586680881961285,0.1672250635058186
162,b-pha-s,smirnoff,aliphatic_carboxylates,-1.0516377082567487,-0.9672157751533348,-4.010277265799417,10.03034338332995,0.12991109278425483,3.5227294079130616,-5.436769791911502,-4.320358759438022,0.7698415171552396,0.10506144511255235,0.49678153782817175,1.2398934316527275,0.2792572005504122,0.7846321157986216,1.0107970652190894,0.16226428876361798
163,b-pha-s,bgbg_tip3p,aliphatic_carboxylates,-1.5652324562615831,-0.929379233251872,-3.837214846913426,8.837139541921232,-0.19112940135072876,1.3270499383515926,-2.4132933410182886,-4.358405114014204,1.0799655689993168,0.0828818211474912,0.46215823410661805,1.2892063144602368,0.38440868069769196,1.1476102974799103,1.1149184244393626,0.23664831607017667
164,b-pb4-p,smirnoff,aliphatic_carboxylates,-0.22462267991431872,-1.1994386477972085,-5.902266257675706,12.9550070712626,0.6214743001648202,4.475443195416688,-6.019677096810483,-5.155165244485488,0.6093509828507232,0.058975404548966055,0.26021394184325963,0.640831404387056,0.1296060280010583,0.3366054408718446,0.5070969692748657,0.18591385625581455
165,b-pb4-p,bgbg_tip3p,aliphatic_carboxylates,-1.6273869909600762,-1.0025286942185545,-4.307989989797335,9.369097912381136,0.11414193857313393,2.814597700285958,-4.0688850147525955,-4.545820843445654,0.8874385941266943,0.1385371262557378,0.6366930590299329,1.6524280838210956,0.3347844898045853,1.4065735334687408,1.5776081876841814,0.401230412842785
166,b-pha-p,smirnoff,aliphatic_carboxylates,-1.4642081557249185,-0.6773336654603028,-3.230378236722359,7.484798029483869,0.17728731019892763,2.6125636679267927,-3.813363358964125,-4.0177819021723735,0.8712588417308998,0.28416105689788196,1.4718887892625643,3.216205598436869,0.3505757362801701,1.351832188183284,1.8488355035750312,0.3315321066448951
167,b-pha-p,bgbg_tip3p,aliphatic_carboxylates,0.12392774188629119,-0.9345747068409196,-4.446985448309007,9.907341536911929,0.4945237009931489,3.1100595326521443,-4.737936411987903,-3.268500461569147,0.6867622620718694,0.24107065204681924,1.1582701638703705,2.7143480568814815,0.13045175960566371,0.7517876077687433,1.2901461122586584,0.5009058116291462
168,b-pnt-s,smirnoff,aliphatic_carboxylates,-0.5259596394680557,-0.4425760821784195,-1.7045179769217782,4.543762554046339,0.34349126831564547,1.983830073917602,-3.0084246923361206,-2.2415247842964163,1.2299202242204132,0.14855114441443917,0.6629340920479013,1.9438192126725005,0.24642235642550814,1.1857728232801978,1.38932545344218,0.2394683613551141
169,b-pnt-s,bgbg_tip3p,aliphatic_carboxylates,-0.5421119790371449,-0.47470137804747736,-1.8464520834077263,4.9137595085234125,0.10936495532939716,1.0895360446826317,-2.9330554755615594,-1.4005635505409373,1.069877661844901,0.08757300819575176,0.4200657976242338,1.180181818671828,0.2963764072742303,0.8418077861243475,0.8956779979052724,0.29230645091593616
170,b-pnt-p,smirnoff,aliphatic_carboxylates,-1.7444356878368126,-0.3259008725394068,-1.3254997673582238,2.7343152123991956,-0.20249246035458413,0.07250789156000792,-0.9871145783399697,-1.7102511131947722,0.8621955981285128,0.12948075086046848,0.6134797799146685,1.4984403813632106,0.26061284701630905,0.8523488724312746,1.0646292306361487,0.2836603004964279
171,b-pnt-p,bgbg_tip3p,aliphatic_carboxylates,-0.43406234506255714,-0.09750904722089615,-0.3109568993795051,1.2659544054533853,0.33400566050691793,0.5238545167170514,-0.336315483218641,-1.8130954979042144,0.8962836467666808,0.1565884006217504,0.7440049512323058,1.9696642807630977,0.3386770709088314,1.505641550553707,2.0997088867997262,0.20209350369289358
